start	end	text
4269400	4270420	di comunicazioni
4270420	4271060	tutti
4271060	4272320	i can transiver
4272320	4272880	tutta la parte
4272880	4273680	di gestione
4273680	4274520	di comunicazione
4274520	4274820	diciamo
4274820	4275560	quella magari
4275560	4275900	può essere
4275900	4276700	una prima parte
4276700	4278640	del software
4278640	4279000	quindi
4279000	4280900	della prima versione
4280900	4282120	si andranno a testare
4282120	4282720	tutta la parte
4282720	4283440	di comunicazione
4283440	4283960	ad esempio
4283960	4285940	ogni versione
4285940	4286520	ha un suo
4286520	4288120	scopo
4288120	4289220	ok
4289220	4289900	grazie
4289900	4300120	ok
4300120	4302840	quindi
4302840	4303900	ritornando
4303900	4304480	un attimo
4304480	4306700	quindi
4306700	4307340	molto
4307340	4308160	velocemente
4308160	4308800	ecco
4308800	4309520	chiaramente
4309520	4312120	l'RMP
4312120	4314060	viene
4314060	4314900	chiaramente
4314900	4315440	non è
4315440	4316560	un documento
4316560	4317360	che una volta
4317360	4318080	che uno lo fa
4318080	4319600	diciamo
4319600	4320160	lo prende
4320160	4320400	per
4320400	4321400	deve prenderlo
4321400	4321660	chiaramente
4321660	4322020	per buono
4322020	4322280	però
4322280	4323620	possiamo
4323620	4324280	migliorarlo
4324280	4325100	di volta in volta
4325100	4327300	il miglioramento
4327300	4327700	può
4327700	4328880	esserci
4328880	4329680	diciamo
4329680	4330500	perché
4330500	4331400	ci sono dei feedback
4331400	4332580	sia interni
4332580	4333260	dovuti a
4333260	4334900	delle revisioni
4334900	4335860	continue
4335860	4337900	del documento
4337900	4338640	o chiaramente
4338640	4339960	molto importanti
4339960	4340320	sono anche
4340320	4340900	i feedback
4340900	4343080	da parte del cliente
4343080	4345320	che può
4345320	4346820	sollevare
4346820	4347600	alcuni punti
4347600	4348180	relativamente
4348180	4349140	al nostro processo
4349140	4350460	se è in linea
4350460	4351240	con quanto loro
4351240	4352080	si aspettano
4352080	4354300	o con i loro processi
4354300	4355960	sono molto fondamentali
4355960	4357400	i feedback interni
4357400	4358460	le review interne
4358460	4359820	e con il cliente
4359820	4360340	e chiaramente
4360340	4360720	una volta
4360720	4363480	raccolte informazioni
4363480	4366260	e spunti
4366260	4368500	è necessario
4368500	4369800	implementare
4369800	4370240	questa
4370240	4371300	lesson learned
4371300	4373700	sono due parole
4373700	4374000	che
4374000	4375140	probabilmente
4375140	4375860	sentirete
4375860	4377920	spero
4377920	4378480	non tanto
4378480	4378800	però
4378800	4383140	le troverete
4383140	4384260	le sentirete
4384260	4384460	diciamo
4384460	4385060	il lesson learned
4385060	4385480	non è altro
4385480	4386120	che una fase
4386120	4388020	di documentazione
4388020	4389340	dei problemi
4389340	4390220	che ci sono stati
4390220	4391140	durante il ciclo vita
4391140	4391980	di un progetto
4391980	4392580	che possono essere
4392580	4393460	problemi
4393460	4394020	in questo caso
4394020	4395340	dell'RMP
4395340	4396740	o problemi
4396740	4397660	proprio relativi
4397660	4398720	al codice
4398720	4399620	o qualsiasi tipo
4399620	4400040	di problema
4400040	4401320	che ci possa essere stato
4401320	4403060	e questo lesson learned
4403060	4403420	è una fase
4403420	4404460	di documentazione
4404460	4406200	per poter poi
4406200	4406700	evitare
4406700	4407880	in futuro
4407880	4409480	di dover affrontare
4409480	4410100	gli stessi tipi
4410100	4410980	di errori
4410980	4411600	quindi è una sorta
4411600	4412280	di ok
4412280	4413320	abbiamo imparato
4413320	4414500	dalla lezione
4414500	4416000	dall'errore
4416000	4416800	adesso
4416800	4417500	cerchiamo
4417500	4418420	di non commettere
4418420	4419000	più l'errore
4419000	4419940	che abbiamo fatto
4419940	4420940	diciamo questo
4420940	4421440	è un po'
4421440	4422240	il lesson learned
4422240	4426360	e quindi
4426360	4426820	in questo caso
4426820	4427420	il lesson learned
4427420	4428020	diciamo
4428020	4429100	ci permette
4429100	4429320	ecco
4429320	4431420	di documentare
4431420	4432380	quali sono stati
4432380	4433100	i punti
4433100	4433680	sollevati
4433680	4434100	feedback
4434100	4434620	quant'altro
4434620	4435500	e di migliorare
4435500	4436100	il processo
4436100	4438300	per i progetti
4438300	4438860	futuri
4438860	4439100	ecco
4439100	4440160	per il futuro
4440160	4443340	quindi
4443340	4443860	diciamo
4443860	4444880	le conclusioni
4444880	4445400	brevemente
4445400	4446340	vorrei semplicemente
4446340	4447120	dire quanto
4447120	4447880	ho riportato
4447880	4448980	qui nella parte blu
4448980	4450140	che racchiude un po'
4450220	4451360	quindi diciamo
4451360	4453640	è nell'insieme
4453640	4454740	che noi possiamo
4454740	4455480	migliorare
4455480	4456980	il processo
4456980	4458220	attraverso questo
4458220	4459560	requirement management plan
4459560	4460660	quindi attraverso questo
4460660	4461520	requirement management plan
4461520	4462580	possiamo migliorare
4462580	4463280	notevolmente
4463280	4464600	il processo
4464600	4466060	di gestione
4466060	4467680	dei requisiti
4467680	4468900	o di gestione
4468900	4470200	di qualsiasi tipo
4470200	4471680	di attività
4471680	4472500	che ci richieda
4472500	4472780	di
4472780	4473620	di dover
4473620	4474360	tracciare
4474360	4475800	di dover
4475800	4476740	documentare
4476740	4478480	appunto
4478480	4479560	dei requisiti
4479560	4480520	o dei test case
4480520	4483740	qualcuno ha alzato
4483740	4484120	la mano
4484120	4485820	no
4485820	4488940	ok
4488940	4489960	e quindi
4489960	4491160	come ultima slide
4491160	4493520	grazie
4493520	4498180	ok
4498180	4499580	diciamo
4499580	4500240	se non ci sono
4500240	4501080	altre domande
4501080	4503640	e ci sono
4503640	4504540	benvengano
4504540	4506200	io direi
4506200	4506820	magari di fare
4506820	4507900	dieci minuti
4507900	4508480	di pausa
4508480	4510440	e poi
4510440	4511900	Gabriele
4511900	4515580	può iniziare
4515580	4516280	con la sua parte
4516280	4519500	sta benissimo
4519500	4520640	Mario ma dopo
4520640	4521640	ci sarai anche tu
4521640	4523620	ok ragazzi
4523620	4525880	sì
4525880	4529860	perché non mi vuoi
4529860	4530280	no no no
4530280	4531080	volevo fare poi
4531080	4532440	un commento
4532440	4533120	finale
4533120	4534300	ma se ci sarai
4534300	4534740	tu dopo
4534740	4535200	lo faccio
4535200	4536200	quando termina
4536200	4536940	anche Gabriele
4536940	4537620	dai a posto
4537620	4541500	io potrei
4541500	4542460	staccarmi al volo
4542460	4543340	perché nel frattempo
4543340	4544320	abbiamo una
4544320	4545120	una riunione
4545120	4546440	con il cliente
4546440	4547940	workshop con il cliente
4547940	4549060	online
4549060	4549480	diciamo
4549480	4550440	sto aspettando
4550440	4551000	che mi chiamino
4551000	4551720	per presentare
4551720	4551960	quindi
4551960	4553180	qualora dovessi
4553180	4554140	assentarmi un po'
4554660	4555060	perché
4555060	4556600	l'ho saltato
4556600	4557160	nell'altra
4557160	4558280	nell'altro meeting
4558280	4559020	ok
4559020	4561680	va bene
4561680	4562060	ci vediamo
4562060	4562700	tra dieci minuti
4562700	4563140	allora
4563140	4565540	grazie ragazzi
4565540	4566320	a dopo
4566320	4566720	ragazzi
4566720	4567560	11 e 30
4567560	4567800	allora
4567800	4570060	a dopo
4570060	4572020	ciao grazie
4575120	4586440	ciao
4586440	4586860	ciao
4586860	4616840	Grazie a tutti.
4616860	4646840	Grazie a tutti.
4646860	4676840	Grazie a tutti.
4676860	4706840	Grazie a tutti.
4706860	4736840	Grazie a tutti.
4736860	4766840	Grazie a tutti.
4766860	4796840	Grazie a tutti.
4796860	4826840	Grazie a tutti.
4826860	4856840	Grazie a tutti.
4856860	4886840	Grazie a tutti.
4886860	4916840	Grazie a tutti.
4916860	4946840	Grazie a tutti.
4946860	4976840	Grazie a tutti.
4976860	5006840	Grazie a tutti.
5006860	5036840	Grazie a tutti.
5036860	5066840	Grazie a tutti.
5066860	5096840	Grazie a tutti.
5096860	5126840	Grazie a tutti.
5126860	5156840	Grazie a tutti.
5156860	5186840	Grazie a tutti.
5186840	5216820	Grazie a tutti.
5216840	5218840	Una...
5218840	5248820	Grazie a tutti.
5248840	5278820	Grazie a tutti.
5278840	5308820	Grazie a tutti.
5308840	5338820	Grazie a tutti.
5338840	5340840	Ok.
5368840	5398820	Grazie a tutti.
5398840	5428820	Grazie a tutti.
5428840	5458820	Grazie a tutti.
5458840	5488820	Grazie a tutti.
5488840	5518820	Grazie a tutti.
5518840	5548820	Grazie a tutti.
5548840	5578820	Grazie a tutti.
5578840	5608820	Grazie a tutti.
5608840	5638820	Grazie a tutti.
5638840	5668820	Grazie a tutti.
5668840	5698820	Grazie a tutti.
5698840	5728820	Grazie a tutti.
5728840	5758820	Grazie a tutti.
5758840	5788820	Grazie a tutti.
5788840	5818820	Grazie a tutti.
5818840	5848820	Grazie a tutti.
5848840	5878820	Grazie a tutti.
5878840	5908820	Grazie a tutti.
5908840	5938820	Grazie a tutti.
5938840	5968820	Grazie a tutti.
5968840	5998820	Grazie a tutti.
5998840	6028820	Grazie a tutti.
6028840	6058820	Grazie a tutti.
6058840	6088820	Grazie a tutti.
6088840	6118820	Grazie a tutti.
6118840	6148820	Grazie a tutti.
6148840	6178820	Grazie a tutti.
6178840	6208820	Grazie a tutti.
6208840	6238820	Grazie a tutti.
6238840	6268820	Grazie a tutti.
6268840	6298820	Grazie a tutti.
6298840	6300840	Grazie a tutti.
6328840	6358820	Grazie a tutti.
6358840	6388820	Grazie a tutti.
6388840	6418820	Grazie a tutti.
6418840	6448820	Grazie a tutti.
6448840	6478820	Grazie a tutti.
6478840	6508820	Grazie a tutti.
6508840	6538820	Grazie a tutti.
6538840	6568820	Grazie a tutti.
6568840	6598820	Grazie a tutti.
6598840	6628820	Grazie a tutti.
6628840	6658820	Grazie a tutti.
6658840	6688820	Grazie a tutti.
6688840	6718820	Grazie a tutti.
6718840	6748820	Grazie a tutti.
6748840	6778820	Grazie a tutti.
6778840	6808820	Grazie a tutti.
6808840	6838820	Grazie a tutti.
6838840	6868820	Grazie a tutti.
